y,x,AP1,AP2,AP3
4,10,-54.0,-49.0,-87.0
4,10,-54.0,-49.0,-87.0
4,10,-54.0,-49.0,-86.0
4,10,-55.0,-49.0,-87.0
4,10,-55.0,-49.0,-87.0
4,10,-54.0,-48.0,-88.0
4,10,-55.0,-48.0,-88.0
4,10,-55.0,-48.0,-88.0
4,10,-56.0,-51.0,-86.0
4,10,-56.0,-47.0,-87.0
4,10,-54.0,-49.0,-88.0
4,10,-54.0,-49.0,-88.0
4,10,-54.0,-49.0,-86.0
4,10,-55.0,-50.0,-86.0
4,10,-55.0,-50.0,-86.0
4,11,-46.0,-54.0,-94.61
4,11,-46.0,-55.0,-95.0
4,11,-45.0,-54.0,-94.61
4,11,-47.0,-56.0,-95.0
4,11,-47.0,-55.0,-94.61
4,11,-47.0,-56.0,-98.0
4,11,-46.0,-57.0,-94.0
4,11,-48.0,-58.0,-92.0
4,11,-48.0,-57.0,-93.0
4,11,-49.0,-58.0,-93.0
4,11,-50.0,-59.0,-95.0
4,11,-51.0,-59.0,-94.61
4,11,-50.0,-58.0,-94.61
4,11,-49.0,-58.0,-94.0
4,11,-50.0,-59.0,-94.0
4,11,-50.0,-59.0,-94.61
4,11,-50.0,-58.0,-94.0
4,11,-52.0,-59.0,-94.0
4,11,-50.0,-58.0,-95.0
4,11,-51.0,-58.0,-95.0
4,11,-52.0,-59.0,-94.61
4,11,-50.0,-58.0,-95.0
4,11,-51.0,-58.0,-98.0
4,11,-54.0,-59.0,-94.61
4,11,-51.0,-59.0,-94.61
4,11,-51.0,-59.0,-98.0
4,11,-49.0,-60.0,-93.0
4,11,-50.0,-60.0,-94.61
4,11,-49.0,-61.0,-94.0
4,11,-50.0,-60.0,-94.0
4,11,-50.0,-60.0,-96.0
4,11,-50.0,-60.0,-94.61
4,11,-51.0,-60.0,-95.0
4,11,-49.0,-63.0,-93.0
4,11,-48.0,-58.0,-92.0
4,11,-51.0,-59.0,-96.0
4,11,-49.0,-58.0,-96.0
4,11,-48.0,-57.0,-96.0
4,11,-49.0,-57.0,-95.0
4,11,-48.0,-57.0,-93.0
4,11,-46.0,-56.0,-96.0
4,11,-47.0,-55.0,-94.0
4,11,-47.0,-57.0,-93.0
4,11,-46.0,-56.0,-94.61
4,11,-46.0,-56.0,-94.61
4,11,-50.0,-57.0,-98.0
4,11,-52.0,-58.0,-95.0
4,11,-49.0,-57.0,-94.0
4,11,-49.0,-60.0,-94.61
4,11,-51.0,-61.0,-94.61
4,11,-49.0,-59.0,-93.0
4,11,-46.0,-60.0,-96.0
4,11,-48.0,-59.0,-94.61
4,11,-46.0,-62.0,-95.0
4,11,-46.0,-60.0,-92.0
4,11,-51.0,-60.0,-93.0
4,11,-52.0,-60.0,-94.0
4,11,-51.0,-61.0,-93.0
4,11,-53.0,-61.0,-95.0
4,11,-52.0,-60.0,-97.0
4,12,-45.0,-64.0,-89.0
4,12,-45.0,-64.0,-88.0
4,12,-47.0,-67.0,-89.0
4,12,-45.0,-68.0,-88.0
4,12,-45.0,-66.0,-90.0
4,12,-47.0,-66.0,-90.0
4,12,-48.0,-67.0,-92.0
4,12,-48.0,-70.0,-92.0
4,12,-48.0,-71.0,-95.0
4,12,-48.0,-67.0,-93.0
4,12,-46.0,-66.0,-92.0
4,12,-44.0,-63.0,-90.0
4,12,-46.0,-62.0,-91.0
4,12,-47.0,-64.0,-89.0
4,12,-46.0,-64.0,-91.0
4,12,-45.0,-64.0,-92.0
4,12,-46.0,-64.0,-89.0
4,12,-45.0,-64.0,-90.0
4,12,-45.0,-66.0,-88.0
4,12,-47.0,-67.0,-88.0
4,12,-47.0,-66.0,-88.0
4,12,-48.0,-70.0,-88.0
4,12,-49.0,-73.0,-86.0
4,12,-45.0,-68.0,-88.0
4,12,-46.0,-65.0,-88.0
4,12,-47.0,-68.0,-88.0
4,12,-48.0,-64.0,-90.0
4,12,-47.0,-67.0,-87.0
4,12,-48.0,-67.0,-89.0
4,12,-47.0,-70.0,-91.0
4,12,-46.0,-69.0,-91.0
4,12,-45.0,-70.0,-92.0
4,12,-47.0,-68.0,-90.0
4,12,-45.0,-72.0,-90.0
4,12,-45.0,-66.0,-88.0
4,12,-46.0,-68.0,-90.0
4,12,-47.0,-71.0,-88.0
4,12,-49.0,-61.0,-90.0
4,12,-47.0,-65.0,-88.0
4,12,-48.0,-67.0,-88.0
4,12,-47.0,-65.0,-89.0
4,12,-46.0,-67.0,-90.0
4,12,-47.0,-69.0,-89.0
4,12,-46.0,-69.0,-89.0
4,12,-46.0,-65.0,-89.0
4,12,-49.0,-63.0,-89.0
4,12,-47.0,-63.0,-89.0
4,12,-46.0,-64.0,-89.0
4,12,-47.0,-67.0,-89.0
4,12,-48.0,-69.0,-88.0
4,12,-47.0,-69.0,-87.0
4,12,-48.0,-66.0,-89.0
4,12,-48.0,-67.0,-89.0
4,12,-48.0,-67.0,-88.0
4,12,-49.0,-64.0,-88.0
4,12,-46.0,-65.0,-89.0
4,12,-47.0,-66.0,-88.0
4,12,-46.0,-66.0,-87.0
4,12,-45.0,-67.0,-88.0
4,12,-46.0,-64.0,-90.0
4,13,-37.0,-67.0,-93.57
4,13,-38.0,-67.0,-93.57
4,13,-37.0,-65.0,-95.0
4,13,-37.0,-67.0,-95.0
4,13,-39.0,-66.0,-92.0
4,13,-38.0,-66.0,-89.0
4,13,-38.0,-66.0,-94.0
4,13,-38.0,-65.0,-97.0
4,13,-38.0,-66.0,-95.0
4,13,-40.0,-66.0,-98.0
4,13,-38.0,-71.0,-93.57
4,13,-37.0,-69.0,-93.57
4,13,-37.0,-68.0,-93.57
4,13,-38.0,-68.0,-93.57
4,13,-37.0,-68.0,-93.57
4,13,-38.0,-69.0,-93.0
4,13,-37.0,-69.0,-95.0
4,13,-38.0,-69.0,-93.0
4,13,-38.0,-66.0,-95.0
4,13,-36.0,-71.0,-93.57
4,13,-36.0,-68.0,-93.57
4,13,-36.0,-69.0,-93.57
4,13,-37.0,-70.0,-93.57
4,13,-38.0,-66.0,-92.0
4,13,-36.0,-67.0,-93.57
4,13,-40.0,-71.0,-93.57
4,13,-41.0,-67.0,-94.0
4,13,-43.0,-65.0,-94.0
4,13,-46.0,-67.0,-94.0
4,13,-41.0,-66.0,-95.0
4,13,-42.0,-67.0,-94.0
4,13,-42.0,-77.0,-92.0
4,13,-42.0,-79.0,-96.0
4,13,-43.0,-75.0,-92.0
4,13,-40.0,-71.0,-93.0
4,13,-42.0,-75.0,-92.0
4,13,-41.0,-76.0,-93.0
4,13,-45.0,-75.0,-93.0
4,13,-44.0,-74.0,-94.0
4,13,-41.0,-77.0,-92.0
4,13,-39.0,-76.0,-92.0
4,13,-39.0,-69.0,-94.0
4,13,-41.0,-74.0,-94.0
4,13,-41.0,-75.0,-95.0
4,13,-40.0,-74.0,-92.0
4,13,-43.0,-77.0,-94.0
4,13,-43.0,-77.0,-96.0
4,13,-41.0,-72.0,-92.0
4,13,-45.0,-78.0,-93.0
4,13,-42.0,-79.0,-93.0
4,13,-42.0,-76.0,-95.0
4,13,-40.0,-73.0,-90.0
4,13,-41.0,-69.0,-92.0
4,13,-43.0,-67.0,-95.0
4,13,-46.0,-69.0,-95.0
4,13,-42.0,-68.0,-94.0
4,13,-38.0,-65.0,-95.0
4,13,-39.0,-67.0,-92.0
4,13,-40.0,-67.0,-91.0
4,13,-40.0,-68.0,-93.0
4,14,-41.0,-77.0,-91.0
4,14,-41.0,-76.0,-92.0
4,14,-38.0,-76.0,-92.0
4,14,-44.0,-76.0,-92.0
4,14,-42.0,-76.0,-92.0
4,14,-39.0,-75.0,-94.0
4,14,-39.0,-75.0,-90.68
4,14,-40.0,-72.0,-95.0
4,14,-40.0,-70.0,-90.0
4,14,-38.0,-72.0,-93.0
4,14,-40.0,-75.0,-93.0
4,14,-39.0,-72.0,-94.0
4,14,-38.0,-81.0,-92.0
4,14,-40.0,-78.0,-92.0
4,14,-39.0,-74.0,-91.0
4,14,-38.0,-68.0,-89.0
4,14,-38.0,-67.0,-89.0
4,14,-38.0,-67.0,-90.0
4,14,-39.0,-66.0,-91.0
4,14,-39.0,-67.0,-90.0
4,14,-39.0,-67.0,-89.0
4,14,-39.0,-67.0,-89.0
4,14,-38.0,-67.0,-91.0
4,14,-39.0,-68.0,-90.0
4,14,-39.0,-67.0,-90.0
4,14,-38.0,-66.0,-90.0
4,14,-36.0,-68.0,-89.0
4,14,-38.0,-66.0,-88.0
4,14,-38.0,-71.0,-88.0
4,14,-39.0,-72.0,-88.0
4,14,-42.0,-69.0,-92.0
4,14,-43.0,-73.0,-89.0
4,14,-42.0,-70.0,-90.0
4,14,-41.0,-66.0,-90.0
4,14,-39.0,-68.0,-89.0
4,14,-40.0,-72.0,-92.0
4,14,-40.0,-70.0,-90.0
4,14,-38.0,-72.0,-96.0
4,14,-39.0,-74.0,-90.68
4,14,-38.0,-67.0,-96.0
4,14,-38.0,-72.0,-90.0
4,14,-39.0,-74.0,-87.0
4,14,-37.0,-66.0,-89.0
4,14,-37.0,-70.0,-93.0
4,14,-36.0,-69.0,-92.0
4,14,-36.0,-71.0,-91.0
4,14,-38.0,-70.0,-88.0
4,14,-37.0,-69.0,-89.0
4,14,-37.0,-76.0,-94.0
4,14,-34.0,-70.0,-91.0
4,14,-38.0,-69.0,-90.68
4,14,-36.0,-69.0,-94.0
4,14,-38.0,-67.0,-90.0
4,14,-43.0,-70.0,-88.0
4,14,-41.0,-68.0,-88.0
4,14,-42.0,-71.0,-89.0
4,14,-39.0,-70.0,-90.0
4,14,-37.0,-70.0,-89.0
4,14,-39.0,-72.0,-89.0
4,14,-41.0,-67.0,-90.0
4,15,-58.0,-67.0,-95.0
4,15,-57.0,-67.0,-95.0
4,15,-57.0,-67.0,-95.0
4,15,-56.0,-66.0,-95.0
4,15,-56.0,-66.0,-95.0
4,15,-54.0,-66.0,-94.0
4,15,-56.0,-66.0,-94.0
4,15,-55.0,-65.0,-95.0
4,15,-55.0,-65.0,-95.0
4,15,-56.0,-65.0,-94.0
4,15,-54.0,-65.0,-93.0
4,15,-58.0,-66.0,-95.0
4,15,-56.0,-66.0,-95.0
4,15,-54.0,-66.0,-95.0
4,15,-54.0,-66.0,-99.0
4,15,-55.0,-66.0,-95.0
4,15,-53.0,-66.0,-95.0
4,15,-53.0,-66.0,-95.0
4,15,-55.0,-67.0,-95.0
4,15,-55.0,-68.0,-96.0
4,15,-58.0,-66.0,-97.0
4,15,-60.0,-66.0,-92.0
4,15,-56.0,-68.0,-92.0
4,15,-56.0,-68.0,-95.0
4,15,-56.0,-69.0,-95.0
4,15,-57.0,-68.0,-95.0
4,15,-59.0,-68.0,-95.0
4,15,-54.0,-70.0,-95.0
4,15,-54.0,-69.0,-95.0
4,15,-56.0,-69.0,-95.0
4,15,-54.0,-71.0,-95.0
4,15,-55.0,-70.0,-95.0
4,15,-60.0,-70.0,-95.0
4,15,-56.0,-71.0,-95.0
4,15,-57.0,-68.0,-94.0
4,15,-60.0,-68.0,-93.0
4,15,-53.0,-70.0,-95.0
4,15,-54.0,-71.0,-93.0
4,15,-58.0,-72.0,-93.0
4,15,-56.0,-77.0,-95.0
4,15,-58.0,-78.0,-95.0
4,15,-70.0,-75.0,-95.0
4,15,-60.0,-68.0,-96.0
4,15,-57.0,-69.0,-95.0
4,15,-55.0,-71.0,-95.0
4,15,-56.0,-69.0,-95.0
4,15,-55.0,-68.0,-96.0
4,15,-54.0,-69.0,-100.0
4,15,-55.0,-69.0,-95.0
4,15,-59.0,-70.0,-96.0
4,15,-60.0,-69.0,-94.0
4,15,-57.0,-69.0,-96.0
4,15,-53.0,-76.0,-95.0
4,15,-58.0,-68.0,-97.0
4,15,-55.0,-69.0,-95.0
4,15,-53.0,-68.0,-95.0
4,15,-57.0,-70.0,-96.0
4,15,-56.0,-68.0,-95.0
4,15,-52.0,-68.0,-95.0
4,15,-54.0,-68.0,-95.0
4,16,-64.0,-72.0,-95.67
4,16,-63.0,-72.0,-95.67
4,16,-62.0,-72.0,-95.67
4,16,-62.0,-74.0,-95.67
4,16,-58.0,-69.0,-95.67
4,16,-63.0,-69.0,-97.0
4,16,-64.0,-70.0,-96.0
4,16,-63.0,-70.0,-97.0
4,16,-60.0,-70.0,-95.67
4,16,-100.0,-71.24,-95.67
4,16,-100.0,-72.0,-95.67
4,16,-64.0,-69.0,-96.0
4,16,-60.0,-70.0,-95.67
4,16,-59.0,-70.0,-98.0
4,16,-65.0,-71.0,-95.67
4,16,-63.0,-71.0,-95.67
4,16,-62.0,-70.0,-95.67
4,16,-67.0,-70.0,-95.0
4,16,-63.0,-69.0,-95.0
4,16,-63.0,-70.0,-95.67
4,16,-62.0,-68.0,-95.67
4,16,-66.0,-72.0,-95.67
4,16,-64.0,-75.0,-95.67
4,16,-63.0,-74.0,-95.67
4,16,-63.0,-72.0,-95.67
4,16,-66.0,-72.0,-95.67
4,16,-67.0,-73.0,-95.67
4,16,-68.0,-72.0,-95.67
4,16,-66.0,-72.0,-95.67
4,16,-61.0,-72.0,-95.67
4,16,-65.0,-71.0,-95.67
4,16,-62.0,-71.0,-95.67
4,16,-69.0,-72.0,-95.67
4,16,-65.0,-71.0,-95.67
4,16,-68.0,-72.0,-95.67
4,16,-65.0,-72.0,-95.67
4,16,-67.0,-74.0,-95.67
4,16,-64.0,-72.0,-95.67
4,16,-67.0,-71.0,-95.67
4,16,-67.0,-72.0,-95.67
4,16,-63.0,-72.0,-95.67
4,16,-63.0,-72.0,-95.67
4,16,-71.0,-73.0,-95.67
4,16,-60.0,-72.0,-95.67
4,16,-64.0,-72.0,-97.0
4,16,-61.0,-72.0,-95.67
4,16,-69.0,-71.0,-95.67
4,16,-69.0,-72.0,-95.67
4,16,-64.0,-73.0,-95.67
4,16,-61.0,-70.0,-95.67
4,16,-68.0,-74.0,-95.67
4,16,-61.0,-71.0,-95.67
4,16,-62.0,-72.0,-95.67
4,16,-61.0,-70.0,-95.67
4,16,-63.0,-72.0,-95.67
4,16,-67.0,-72.0,-95.0
4,16,-61.0,-69.0,-95.67
4,16,-61.0,-68.0,-96.0
4,16,-59.0,-68.0,-93.0
4,16,-59.0,-68.0,-93.0
4,17,-62.0,-66.0,-91.0
4,17,-63.0,-66.0,-90.0
4,17,-62.0,-66.0,-95.0
4,17,-64.0,-65.0,-89.0
4,17,-68.0,-65.0,-91.0
4,17,-64.0,-65.0,-91.0
4,17,-62.0,-65.0,-91.0
4,17,-68.0,-66.0,-92.0
4,17,-68.0,-66.0,-90.0
4,17,-68.0,-66.0,-91.0
4,17,-70.0,-65.0,-91.0
4,17,-67.0,-65.0,-90.0
4,17,-69.0,-65.0,-89.0
4,17,-66.0,-66.0,-92.0
4,17,-67.0,-65.0,-91.0
4,17,-67.0,-66.0,-90.0
4,17,-69.0,-67.0,-91.0
4,17,-62.0,-67.0,-91.0
4,17,-62.0,-68.0,-92.0
4,17,-62.0,-69.0,-92.0
4,17,-61.0,-69.0,-92.0
4,17,-65.0,-68.0,-92.0
4,17,-61.0,-67.0,-91.0
4,17,-62.0,-67.0,-92.0
4,17,-66.0,-68.0,-92.0
4,17,-65.0,-67.0,-91.0
4,17,-62.0,-70.0,-91.0
4,17,-62.0,-68.0,-91.0
4,17,-61.0,-68.0,-92.0
4,17,-62.0,-68.0,-91.0
4,17,-61.0,-67.0,-91.0
4,17,-61.0,-67.0,-90.0
4,17,-62.0,-67.0,-92.0
4,17,-61.0,-67.0,-90.0
4,17,-63.0,-67.0,-92.0
4,17,-65.0,-68.0,-92.0
4,17,-62.0,-66.0,-91.0
4,17,-64.0,-66.0,-90.0
4,17,-64.0,-66.0,-91.0
4,17,-65.0,-67.0,-92.0
4,17,-65.0,-66.0,-91.0
4,17,-64.0,-66.0,-92.0
4,17,-65.0,-66.0,-90.0
4,17,-64.0,-66.0,-92.0
4,17,-65.0,-67.0,-94.0
4,17,-62.0,-66.0,-90.0
4,17,-66.0,-66.0,-93.0
4,17,-65.0,-66.0,-91.0
4,17,-62.0,-66.0,-93.0
4,17,-62.0,-66.0,-92.0
4,17,-60.0,-66.0,-94.0
4,17,-58.0,-65.0,-92.0
4,17,-58.0,-66.0,-93.0
4,17,-59.0,-67.0,-95.0
4,17,-62.0,-67.0,-96.0
4,17,-63.0,-65.0,-92.0
4,17,-61.0,-67.0,-93.0
4,17,-59.0,-68.0,-93.0
4,17,-59.0,-69.0,-94.0
4,17,-61.0,-69.0,-95.0
5,1,-66.0,-52.0,-88.61
5,1,-66.0,-54.0,-87.0
5,1,-65.0,-54.0,-88.61
5,1,-65.0,-53.0,-87.0
5,1,-70.0,-55.0,-90.0
5,1,-64.0,-53.0,-91.0
5,1,-65.0,-52.0,-86.0
5,1,-61.0,-52.0,-88.0
5,1,-61.0,-50.0,-87.0
5,1,-60.0,-50.0,-88.61
5,1,-60.0,-51.0,-88.61
5,1,-60.0,-50.0,-90.0
5,1,-60.0,-50.0,-88.0
5,1,-66.0,-51.0,-91.0
5,1,-60.0,-51.0,-88.0
5,1,-60.0,-52.0,-89.0
5,1,-61.0,-49.0,-91.0
5,1,-63.0,-51.0,-92.0
5,1,-62.0,-49.0,-88.0
5,1,-59.0,-53.0,-89.0
5,1,-59.0,-52.0,-90.0
5,1,-61.0,-51.0,-89.0
5,1,-61.0,-51.0,-89.0
5,1,-60.0,-56.0,-90.0
5,1,-59.0,-53.0,-89.0
5,1,-60.0,-53.0,-91.0
5,1,-60.0,-51.0,-88.61
5,1,-60.0,-53.0,-90.0
5,1,-60.0,-53.0,-88.0
5,1,-61.0,-53.0,-91.0
5,1,-60.0,-51.0,-91.0
5,1,-61.0,-52.0,-88.61
5,1,-62.0,-51.0,-91.0
5,1,-58.0,-50.0,-94.0
5,1,-64.0,-48.0,-85.0
5,1,-66.0,-52.0,-89.0
5,1,-66.0,-54.0,-85.0
5,1,-66.0,-53.0,-84.0
5,1,-65.0,-54.0,-83.0
5,1,-67.0,-54.0,-84.0
5,1,-67.0,-52.0,-85.0
5,1,-66.0,-51.0,-86.0
5,1,-67.0,-51.0,-88.0
5,1,-63.0,-48.0,-88.0
5,1,-61.0,-49.0,-85.0
5,1,-61.0,-50.0,-89.0
5,1,-64.0,-50.0,-88.0
5,1,-63.0,-54.0,-89.0
5,1,-63.0,-54.0,-90.0
5,1,-63.0,-54.0,-89.0
5,1,-63.0,-55.0,-90.0
5,1,-65.0,-56.0,-88.0
5,1,-66.0,-55.0,-90.0
5,1,-63.0,-54.0,-88.0
5,1,-66.0,-52.0,-89.0
5,1,-64.0,-55.0,-89.0
5,1,-64.0,-54.0,-85.0
5,1,-65.0,-55.0,-89.0
5,1,-66.0,-51.0,-95.0
5,1,-65.0,-49.0,-90.0
5,2,-66.0,-44.0,-88.0
5,2,-64.0,-43.0,-91.92
5,2,-65.0,-45.0,-88.0
5,2,-71.0,-42.0,-87.0
5,2,-67.0,-43.0,-88.0
5,2,-66.0,-44.0,-92.0
5,2,-71.0,-44.0,-90.0
5,2,-70.0,-45.0,-95.0
5,2,-66.0,-44.0,-94.0
5,2,-65.0,-43.0,-89.0
5,2,-66.0,-45.0,-90.0
5,2,-65.0,-45.0,-91.0
5,2,-69.0,-45.0,-92.0
5,2,-69.0,-45.0,-92.0
5,2,-62.0,-44.0,-92.0
5,2,-64.0,-43.0,-92.0
5,2,-74.0,-44.0,-91.0
5,2,-65.0,-43.0,-92.0
5,2,-64.0,-44.0,-91.0
5,2,-64.0,-44.0,-93.0
5,2,-64.0,-44.0,-90.0
5,2,-65.0,-44.0,-90.0
5,2,-64.0,-44.0,-92.0
5,2,-64.0,-45.0,-94.0
5,2,-64.0,-44.0,-93.0
5,2,-64.0,-45.0,-91.92
5,2,-66.0,-45.0,-93.0
5,2,-64.0,-44.0,-91.92
5,2,-68.0,-46.0,-91.92
5,2,-64.0,-46.0,-94.0
5,2,-64.0,-46.0,-94.0
5,2,-64.0,-45.0,-95.0
5,2,-64.0,-45.0,-91.92
5,2,-66.0,-44.0,-91.0
5,2,-62.0,-44.0,-92.0
5,2,-63.0,-47.0,-92.0
5,2,-64.0,-48.0,-93.0
5,2,-63.0,-49.0,-93.0
5,2,-63.0,-49.0,-91.0
5,2,-62.0,-49.0,-91.0
5,2,-62.0,-49.0,-88.0
5,2,-62.0,-50.0,-91.0
5,2,-63.0,-49.0,-91.92
5,2,-64.0,-50.0,-90.0
5,2,-65.0,-52.0,-93.0
5,2,-66.0,-52.0,-93.0
5,2,-66.0,-52.0,-91.92
5,2,-65.0,-51.0,-91.92
5,2,-64.0,-52.0,-96.0
5,2,-63.0,-51.0,-96.0
5,2,-65.0,-49.0,-94.0
5,2,-66.0,-48.0,-92.0
5,2,-62.0,-49.0,-93.0
5,2,-61.0,-47.0,-93.0
5,2,-62.0,-48.0,-93.0
5,2,-63.0,-48.0,-91.0
5,2,-61.0,-49.0,-94.0
5,2,-62.0,-48.0,-91.92
5,2,-62.0,-51.0,-93.0
5,2,-63.0,-53.0,-93.0
5,3,-72.0,-47.0,-84.0
5,3,-76.0,-46.0,-86.0
5,3,-73.0,-49.0,-85.0
5,3,-73.0,-45.0,-84.0
5,3,-71.0,-48.0,-84.0
5,3,-68.0,-47.0,-83.0
5,3,-71.0,-48.0,-85.0
5,3,-73.0,-47.0,-84.0
5,3,-76.0,-47.0,-85.0
5,3,-73.0,-48.0,-84.0
5,3,-77.0,-47.0,-84.0
5,3,-77.0,-49.0,-84.0
5,3,-77.0,-49.0,-83.0
5,3,-73.0,-47.0,-87.0
5,3,-73.0,-46.0,-92.0
5,3,-74.0,-46.0,-86.0
5,3,-74.0,-47.0,-87.0
5,3,-74.0,-47.0,-89.0
5,3,-72.0,-47.0,-88.0
5,3,-73.0,-47.0,-88.0
5,3,-72.0,-48.0,-89.0
5,3,-75.0,-49.0,-86.91
5,3,-72.0,-48.0,-86.0
5,3,-71.0,-47.0,-87.0
5,3,-71.0,-47.0,-87.0
5,3,-69.0,-47.0,-88.0
5,3,-66.0,-47.0,-89.0
5,3,-66.0,-45.0,-86.0
5,3,-64.0,-45.0,-89.0
5,3,-67.0,-44.0,-87.0
5,3,-77.0,-46.0,-91.0
5,3,-67.0,-44.0,-89.0
5,3,-64.0,-43.0,-86.0
5,3,-65.0,-45.0,-88.0
5,3,-64.0,-45.0,-86.91
5,3,-65.0,-45.0,-87.0
5,3,-65.0,-43.0,-89.0
5,3,-72.0,-45.0,-89.0
5,3,-66.0,-46.0,-84.0
5,3,-68.0,-47.0,-83.0
5,3,-66.0,-46.0,-84.0
5,3,-66.0,-47.0,-83.0
5,3,-67.0,-46.0,-82.0
5,3,-68.0,-46.0,-84.0
5,3,-70.0,-44.0,-83.0
5,3,-66.0,-45.0,-85.0
5,3,-71.0,-45.0,-86.0
5,3,-74.0,-45.0,-86.91
5,3,-75.0,-44.0,-86.0
5,3,-74.0,-44.0,-90.0
5,3,-74.0,-45.0,-86.91
5,3,-66.0,-43.0,-90.0
5,3,-71.0,-42.0,-91.0
5,3,-72.0,-42.0,-91.0
5,3,-73.0,-43.0,-92.0
5,3,-67.0,-44.0,-90.0
5,3,-70.0,-45.0,-91.0
5,3,-75.0,-43.0,-90.0
5,3,-75.0,-43.0,-89.0
5,3,-74.0,-45.0,-94.0
5,4,-52.0,-60.0,-89.0
5,4,-50.0,-58.0,-91.0
5,4,-48.0,-61.0,-93.0
5,4,-46.0,-60.0,-93.0
5,4,-46.0,-63.0,-93.0
5,4,-48.0,-59.0,-90.0
5,4,-46.0,-60.0,-93.0
5,4,-44.0,-65.0,-92.0
5,4,-45.0,-67.0,-92.0
5,4,-41.0,-59.0,-93.0
5,4,-49.0,-57.0,-91.0
5,4,-48.0,-59.0,-91.0
5,4,-48.0,-58.0,-89.0
5,4,-47.0,-62.0,-89.0
5,4,-46.0,-60.0,-87.0
5,4,-44.0,-56.0,-90.0
5,4,-50.0,-61.0,-92.0
5,4,-55.0,-60.0,-89.0
5,4,-49.0,-58.0,-88.0
5,4,-49.0,-58.0,-87.0
5,4,-53.0,-60.0,-88.0
5,4,-49.0,-60.0,-90.0
5,4,-40.0,-59.0,-88.0
5,4,-40.0,-58.0,-90.0
5,4,-41.0,-58.0,-90.0
5,4,-41.0,-59.0,-88.0
5,4,-41.0,-58.0,-89.0
5,4,-41.0,-58.0,-90.33
5,4,-40.0,-59.0,-90.0
5,4,-39.0,-58.0,-91.0
5,4,-41.0,-57.0,-89.0
5,4,-41.0,-57.0,-90.0
5,4,-39.0,-59.0,-90.0
5,4,-41.0,-59.0,-92.0
5,4,-39.0,-59.0,-91.0
5,4,-42.0,-61.0,-93.0
5,4,-42.0,-58.0,-93.0
5,4,-43.0,-58.0,-91.0
5,4,-44.0,-58.0,-91.0
5,4,-41.0,-59.0,-89.0
5,4,-42.0,-63.0,-87.0
5,4,-47.0,-63.0,-90.33
5,4,-46.0,-63.0,-87.0
5,4,-43.0,-63.0,-89.0
5,4,-44.0,-66.0,-90.33
5,4,-43.0,-63.0,-88.0
5,4,-46.0,-61.0,-90.33
5,4,-44.0,-62.0,-90.0
5,4,-47.0,-65.0,-94.0
5,4,-49.0,-61.0,-90.0
5,4,-48.0,-60.0,-91.0
5,4,-47.0,-60.0,-92.0
5,4,-49.0,-60.0,-93.0
5,4,-48.0,-60.0,-92.0
5,4,-46.0,-61.0,-89.0
5,4,-46.0,-63.0,-89.0
5,4,-45.0,-64.0,-90.0
5,4,-47.0,-61.0,-91.0
5,4,-46.0,-67.0,-90.33
5,4,-51.0,-63.0,-91.0
5,5,-47.0,-57.0,-89.0
5,5,-48.0,-58.0,-87.0
5,5,-56.0,-62.0,-87.0
5,5,-54.0,-64.0,-89.34
5,5,-57.0,-62.0,-85.0
5,5,-61.0,-58.0,-85.0
5,5,-59.0,-59.0,-88.0
5,5,-58.0,-59.0,-87.0
5,5,-61.0,-57.0,-89.0
5,5,-58.0,-60.0,-90.0
5,5,-54.0,-61.0,-90.0
5,5,-44.0,-60.0,-89.0
5,5,-46.0,-59.0,-91.0
5,5,-48.0,-58.0,-89.0
5,5,-52.0,-58.0,-89.0
5,5,-53.0,-57.0,-89.0
5,5,-54.0,-58.0,-92.0
5,5,-52.0,-57.0,-90.0
5,5,-49.0,-57.0,-92.0
5,5,-47.0,-57.0,-89.0
5,5,-50.0,-57.0,-89.0
5,5,-48.0,-58.0,-88.0
5,5,-46.0,-57.0,-88.0
5,5,-52.0,-59.0,-88.0
5,5,-55.0,-65.0,-88.0
5,5,-54.0,-57.0,-89.0
5,5,-49.0,-55.0,-87.0
5,5,-55.0,-57.0,-86.0
5,5,-47.0,-54.0,-92.0
5,5,-41.0,-53.0,-89.34
5,5,-47.0,-56.0,-88.0
5,5,-52.0,-57.0,-88.0
5,5,-53.0,-59.0,-95.0
5,5,-49.0,-60.0,-89.34
5,5,-46.0,-58.0,-92.0
5,5,-55.0,-56.0,-91.0
5,5,-53.0,-57.0,-92.0
5,5,-51.0,-56.0,-91.0
5,5,-50.0,-57.0,-90.0
5,5,-51.0,-56.0,-89.34
5,5,-50.0,-56.0,-90.0
5,5,-51.0,-57.0,-88.0
5,5,-47.0,-55.0,-92.0
5,5,-48.0,-55.0,-92.0
5,5,-49.0,-54.0,-90.0
5,5,-51.0,-54.0,-89.0
5,5,-52.0,-55.0,-89.34
5,5,-53.0,-55.0,-92.0
5,5,-58.0,-55.0,-88.0
5,5,-53.0,-56.0,-89.34
5,5,-55.0,-56.0,-91.0
5,5,-56.0,-54.0,-89.0
5,5,-54.0,-56.0,-88.0
5,5,-53.0,-56.0,-89.0
5,5,-54.0,-55.0,-89.0
5,5,-53.0,-55.0,-90.0
5,5,-51.0,-55.0,-91.0
5,5,-51.0,-56.0,-90.0
5,5,-54.0,-56.0,-89.34
5,5,-49.0,-56.0,-88.0
5,6,-47.0,-62.0,-91.0
